airlight,airlight_bin,beta,beta_bin,cbrfrc_delta_cr_psnr,cbrfrc_psnr,cr_psnr,cr_strength_bin,crplus_delta_cr_psnr,crplus_psnr,diag_lfv1_target_residual_cosine_lf8,diag_target_residual_norm_lf8,diag_target_sign_flip_rate,filename,label_ignore,label_intervene,label_max_candidate_delta_psnr,label_min_candidate_delta_psnr,label_preserve,label_safe_candidate_count,label_safe_candidates,lfv1_delta_cr_psnr,lfv1_psnr,residualcalib_delta_cr_psnr,residualcalib_psnr,risk_lfv1_residual_norm_lf8
0.55,A<0.65,1.01,0.8<=beta<1.1,-0.01521556805889901,37.106144149872485,37.121359717931384,strong_cr_q4,1.9216855102075172,39.04299441658261,0.30571964383125305,12.282235145568848,0.045941123738884926,550_0.55_1.01.png,0,1,1.9216855102075172,-0.01521556805889901,0,2,"residualcalib,crplus",0.2807923656015703,37.402152083532954,1.3219653342603763,38.44332505219176,5.30952262878418
0.71,0.65<=A<0.75,1.31,1.1<=beta<1.4,-0.011070802696011128,37.62856759294317,37.63963839563918,strong_cr_q4,1.4705840193099604,39.10880161604418,0.3617590069770813,10.984355926513672,0.05476556532084942,551_0.71_1.31.png,0,1,1.4705840193099604,-0.011070802696011128,0,3,"lfv1,residualcalib,crplus",0.38109519189252694,38.02073358753171,0.8929435119603966,38.53258190759958,6.103862285614014
0.88,0.85<=A<0.95,1.88,beta>=1.7,-0.0029690658431675843,33.989046409663835,33.992015475507,midhigh_cr_q3,0.48565142508405046,34.47652268914679,0.4623945951461792,16.959453582763672,0.049702007323503494,552_0.88_1.88.png,0,1,0.7532713913808422,-0.2716841199656841,0,1,lfv1,0.7532713913808422,34.745286866887845,-0.2716841199656841,33.72033135554132,10.234814643859863
0.51,A<0.65,1.76,beta>=1.7,-0.020742914161573367,34.17600561409327,34.196748528254844,midhigh_cr_q3,1.6680406486109192,35.866075342182036,-0.38112545013427734,17.910924911499023,0.03022766299545765,553_0.51_1.76.png,0,0,3.716492246696788,-1.6490687178700938,1,2,"residualcalib,crplus",-1.6490687178700938,32.54767981038475,3.716492246696788,37.91324077495163,7.342315196990967
0.96,A>=0.95,1.87,beta>=1.7,-0.0036936005116672277,35.18587521009892,35.18956881061059,midhigh_cr_q3,-0.6680713710708872,34.522082025806725,0.3427543044090271,14.674127578735352,0.036995550617575645,554_0.96_1.87.png,0,0,0.1706621546214251,-0.6680713710708872,1,0,,0.017892209237736267,35.207461019848324,0.1706621546214251,35.36023096523201,9.289321899414062
0.75,0.75<=A<0.85,1.55,1.4<=beta<1.7,-0.01515365223422549,40.98192587300648,40.99707952524071,strong_cr_q4,-1.6079196174554298,39.388555686805475,0.21794460713863373,6.945271015167236,0.05479232594370842,555_0.75_1.55.png,0,0,-0.01515365223422549,-1.8226317954857123,1,0,,-1.6735768846942563,39.32350264054645,-1.8226317954857123,39.174447729754995,7.0433502197265625
0.61,A<0.65,0.91,0.8<=beta<1.1,-0.035697837179640146,40.96165043440048,40.99734827158012,strong_cr_q4,1.7985480295375353,42.795637095783675,-0.04373468831181526,7.576827049255371,0.04039754346013069,556_0.61_0.91.png,0,0,2.138500974780449,-2.1214096325461185,1,2,"residualcalib,crplus",-2.1214096325461185,38.875938639034004,2.138500974780449,43.13584924636057,6.130009174346924
0.68,0.65<=A<0.75,0.68,beta<0.8,-0.019674675310611178,40.055555318624016,40.07522999393463,strong_cr_q4,1.3512781458224268,41.423903386082976,0.7273905873298645,8.775068283081055,0.04203096032142639,557_0.68_0.68.png,0,1,2.516770242846988,-0.019674675310611178,0,3,"lfv1,residualcalib,crplus",2.516770242846988,42.592000236781615,1.7481959671753273,41.823425961109955,7.233111381530762
0.93,0.85<=A<0.95,1.03,0.8<=beta<1.1,-0.0032456669485725342,37.396256014973176,37.39950168192175,strong_cr_q4,-1.4270939983887985,35.9720472427147,0.16360023617744446,11.889546394348145,0.04720471799373627,558_0.93_1.03.png,0,0,-0.0032456669485725342,-1.8330554508726493,1,0,,-0.8315890031972515,36.5679126787245,-1.8330554508726493,35.5664462310491,7.945231914520264
1.0,A>=0.95,1.23,1.1<=beta<1.4,0.0005841451512793583,34.2252261570627,34.22464201191142,midhigh_cr_q3,-1.4399266741965775,32.78400691219227,0.17954036593437195,17.368581771850586,0.04213125258684158,559_1.0_1.23.png,0,0,0.0005841451512793583,-1.4399266741965775,1,0,,-0.5266846341963713,33.69795737771505,-1.319316597958668,32.90532541395275,10.218989372253418
0.56,A<0.65,1.57,1.4<=beta<1.7,-0.0007056956039406259,34.08590434437762,34.08661003998156,midhigh_cr_q3,-2.096337588850819,31.993134948774898,-0.08880063891410828,11.31674575805664,0.05486413277685642,55_0.56_1.57.png,0,0,-0.0007056956039406259,-2.096337588850819,1,0,,-1.5448977833624795,32.54171225661908,-1.6428230848053431,32.443786955176215,7.293690204620361
0.74,0.65<=A<0.75,1.77,beta>=1.7,-0.006264662795324227,37.58436841161188,37.5906330744072,strong_cr_q4,-1.3215596585561755,36.27032046416899,0.10328774154186249,11.350887298583984,0.047152409330010414,560_0.74_1.77.png,0,0,-0.006264662795324227,-3.724719222722115,1,0,,-3.724719222722115,33.865913851685086,-1.7734474865979948,35.817185587809206,15.527050018310547
0.52,A<0.65,1.24,1.1<=beta<1.4,0.0008189864785421719,37.18511912150261,37.18430013502407,strong_cr_q4,0.28391718471300464,37.46827647460235,0.13281022012233734,12.002815246582031,0.03636281378567219,561_0.52_1.24.png,0,0,0.5526839016689991,-0.30138994424580545,1,0,,-0.30138994424580545,36.88291019077826,0.5526839016689991,37.736984036693066,5.345550537109375
0.83,0.75<=A<0.85,0.92,0.8<=beta<1.1,0.003393872805929732,37.77804321959023,37.7746493467843,strong_cr_q4,0.1804432327902603,37.95474959037067,0.1553165167570114,11.310298919677734,0.043028002604842186,562_0.83_0.92.png,0,0,0.1804432327902603,-0.679626885722783,1,0,,-0.679626885722783,37.09502246106152,-0.4872232076328942,37.28742613915141,6.869857311248779
0.56,A<0.65,1.5,1.4<=beta<1.7,0.0022248200881023195,36.61001295385477,36.60778813376667,strong_cr_q4,-0.33362374116295257,36.27398381709724,0.11017031222581863,12.775550842285156,0.03838984854519367,563_0.56_1.5.png,0,0,0.7423711280407588,-0.535075243749489,1,1,residualcalib,-0.535075243749489,36.07271289001718,0.7423711280407588,37.35015926180743,6.70654821395874
0.83,0.75<=A<0.85,1.95,beta>=1.7,0.0044088390695620205,34.42888011941452,34.42447128034496,midhigh_cr_q3,-0.35772777231631636,34.06687024300798,0.25985050201416016,16.648584365844727,0.04364342428743839,564_0.83_1.95.png,0,0,0.0044088390695620205,-0.5664297764584063,1,0,,-0.2257586300111285,34.19871265033383,-0.5664297764584063,33.858041503886554,10.041065216064453
0.8,0.75<=A<0.85,0.81,0.8<=beta<1.1,0.0002143257590105918,32.838820385608074,32.83860605984906,midhigh_cr_q3,-1.103815653802883,31.734399689703096,0.08901172876358032,20.641454696655273,0.023986135609447956,565_0.8_0.81.png,0,0,0.8211742548547392,-1.103815653802883,1,0,,-0.5620611569007892,32.276544902948274,0.8211742548547392,33.6597803147038,9.711832046508789
0.82,0.75<=A<0.85,1.84,beta>=1.7,0.0003889285835150247,29.152832432222063,29.152443503638548,midlow_cr_q2,-0.7866957255963491,28.365327691108035,-0.03649948164820671,31.25025749206543,0.023495277389883995,566_0.82_1.84.png,0,0,0.9625944347099455,-0.9573894013011817,1,1,residualcalib,-0.9573894013011817,28.195054102337366,0.9625944347099455,30.115037938348493,14.727437973022461
0.56,A<0.65,0.66,beta<0.8,-0.0028571322058539295,38.00473382346565,38.0075909556715,strong_cr_q4,-1.7387623295827623,36.26858656550067,0.13132664561271667,10.800959587097168,0.04381916858255863,567_0.56_0.66.png,0,0,-0.0028571322058539295,-1.7387623295827623,1,0,,-0.860219909488734,37.14737104618277,-1.3278997132870671,36.679691242384436,6.820266246795654
0.51,A<0.65,1.22,1.1<=beta<1.4,-0.004235653489715219,35.108318340640764,35.11255399413048,midhigh_cr_q3,-1.0239734635109485,34.08773602220145,0.40369054675102234,15.316271781921387,0.0367841012775898,568_0.51_1.22.png,0,0,0.2595356277666667,-1.0239734635109485,1,0,,0.2595356277666667,35.372089621897146,-0.41541280669606806,34.69714118743441,10.073511123657227
0.87,0.85<=A<0.95,1.21,1.1<=beta<1.4,-0.0014040840039726277,32.756206249760424,32.7576103337644,midhigh_cr_q3,0.5700640026776185,33.327235034465744,0.45904114842414856,19.501089096069336,0.057065291330218315,569_0.87_1.21.png,0,1,0.8983992367425202,-0.0014040840039726277,0,3,"lfv1,residualcalib,crplus",0.8983992367425202,33.65600957050692,0.6296041804351802,33.38721451419958,9.325601577758789
0.84,0.75<=A<0.85,1.19,1.1<=beta<1.4,-0.00252179796096641,28.541832791238846,28.544354589199813,weak_cr_q1,-0.4634995986619721,28.079288454921954,0.05144267901778221,24.690946578979492,0.01820412976667285,56_0.84_1.19.png,0,0,-0.00252179796096641,-0.4634995986619721,1,0,,-0.3110890047124997,28.233265584487313,-0.0710364074970613,28.47331818170275,8.983698844909668
0.63,A<0.65,0.57,beta<0.8,0.015570109054657166,40.08667224098481,40.071102131930154,strong_cr_q4,0.8888525644464167,40.96032377863346,0.5016232132911682,7.789111137390137,0.06400620192289352,570_0.63_0.57.png,0,1,1.004236637591589,0.015570109054657166,0,3,"lfv1,residualcalib,crplus",1.004236637591589,41.07533876952174,0.32764052260355925,40.39874265453371,3.8536758422851562
0.95,A>=0.95,0.72,beta<0.8,-0.001459013812024068,33.22600547823372,33.22746449204575,midhigh_cr_q3,0.8661130334363776,34.09340664858813,0.404776006937027,18.90085792541504,0.04837251268327236,571_0.95_0.72.png,0,1,0.8661130334363776,-0.001459013812024068,0,3,"lfv1,residualcalib,crplus",0.7370962451192398,33.96456073716499,0.37388528306838253,33.60134977511413,6.916125297546387
0.61,A<0.65,0.84,0.8<=beta<1.1,0.013660429654109407,38.92884937812451,38.9151889484704,strong_cr_q4,0.10916664222293804,39.024468327176145,0.45743852853775024,8.810254096984863,0.062402158975601196,572_0.61_0.84.png,0,1,0.7573515124646022,0.013660429654109407,0,2,"lfv1,residualcalib",0.7573515124646022,39.672540460935004,0.6334619116800795,39.54865086015048,4.386719226837158
0.91,0.85<=A<0.95,1.54,1.4<=beta<1.7,0.0007516968796359436,30.261578427703046,30.26082673082341,midlow_cr_q2,0.707016501568809,30.967999467247044,0.23170532286167145,27.066511154174805,0.03979409858584404,573_0.91_1.54.png,0,1,2.445348827099039,-0.10774735054570073,0,2,"residualcalib,crplus",-0.10774735054570073,30.15307938027771,2.445348827099039,32.70617555792245,14.654459953308105
0.95,A>=0.95,1.03,0.8<=beta<1.1,0.0005187910524711015,31.61804548876141,31.61752669770894,midlow_cr_q2,1.0496162935312192,32.66705237426713,0.3487004339694977,23.300966262817383,0.03560733050107956,574_0.95_1.03.png,0,1,2.800534238904902,0.0005187910524711015,0,2,"residualcalib,crplus",0.20857760399668024,31.82610430170562,2.800534238904902,34.41806093661384,14.71960735321045
0.57,A<0.65,1.51,1.4<=beta<1.7,0.005314342775385228,35.72905536491574,35.72374102214035,midhigh_cr_q3,0.07565859215276305,35.799824125815256,0.16580596566200256,13.82718276977539,0.04853788949549198,575_0.57_1.51.png,0,0,0.07565859215276305,-0.391010529492668,1,0,,-0.391010529492668,35.332730492647684,-0.2049349808817169,35.518806041258635,7.591113567352295
0.53,A<0.65,1.95,beta>=1.7,0.004745315517773463,34.92736937174982,34.922624056232046,midhigh_cr_q3,0.20246802810744668,35.12486043167619,0.26215821504592896,14.829880714416504,0.0512270238250494,576_0.53_1.95.png,0,0,0.20246802810744668,-0.6102571099495648,1,0,,-0.22104306814061658,34.70158098809143,-0.6102571099495648,34.31236694628248,9.196249961853027
0.85,0.85<=A<0.95,0.68,beta<0.8,0.0037157529057836314,36.09900818926613,36.095292436360346,strong_cr_q4,-0.4020231707278654,35.692060183285676,0.15189243853092194,13.367270469665527,0.04539038427174091,577_0.85_0.68.png,0,0,0.0037157529057836314,-1.3890937781786619,1,0,,-1.3890937781786619,34.706198658181684,-0.575448059099223,35.51984437726112,11.523046493530273
0.8,0.75<=A<0.85,1.52,1.4<=beta<1.7,0.003079492360136271,32.72087577811314,32.717796285753,midhigh_cr_q3,-0.17451257039196122,32.5431258515217,0.20748746395111084,19.733692169189453,0.04744522087275982,578_0.8_1.52.png,0,0,0.003079492360136271,-0.9128056190176288,1,0,,-0.8592397384011363,31.858556547351867,-0.9128056190176288,31.804990666735375,15.732370376586914
0.52,A<0.65,0.61,beta<0.8,-0.006195912758094835,38.32607955118715,38.332275463945244,strong_cr_q4,-1.9665978320191684,36.365817102952654,-0.3878917098045349,10.42531967163086,0.04165475815534592,579_0.52_0.61.png,0,0,-0.006195912758094835,-2.8262204665874364,1,0,,-2.8262204665874364,35.50605499735781,-2.7803508475614436,35.5519246163838,7.501600742340088
0.67,0.65<=A<0.75,1.75,beta>=1.7,-0.002540368051899833,29.5543197374216,29.5568601054735,midlow_cr_q2,-0.6648223344347706,28.8900098297516,-0.05339096859097481,22.267635345458984,0.020862046629190445,57_0.67_1.75.png,0,0,0.0029260482489341655,-1.1586313472476064,1,0,,-1.1586313472476064,28.398228758225894,0.0029260482489341655,29.559786153722435,11.501360893249512
0.88,0.85<=A<0.95,1.15,1.1<=beta<1.4,0.0025574625935576023,32.85096138182211,32.84840391922855,midhigh_cr_q3,-0.7462867541887874,32.10230859370555,0.19377100467681885,19.70754051208496,0.04608054459095001,580_0.88_1.15.png,0,0,0.0025574625935576023,-1.6070570503451513,1,0,,-0.7721145410708772,32.076289378157675,-1.6070570503451513,31.2413468688834,14.579878807067871
1.0,A>=0.95,1.04,0.8<=beta<1.1,0.0065353187999832585,32.55009841566517,32.543563096865185,midhigh_cr_q3,-0.7589677172412976,31.783667364063476,0.5468898415565491,21.002487182617188,0.040002042427659035,581_1.0_1.04.png,0,0,1.359092278375499,-0.7589677172412976,1,2,"lfv1,residualcalib",1.359092278375499,33.902655375240684,1.2744377467805066,33.81800084364569,13.11020565032959
0.55,A<0.65,1.63,1.4<=beta<1.7,-0.007605354545596299,37.03348355861232,37.041088913157914,strong_cr_q4,-0.63677726642198,36.40308908693143,0.40134963393211365,11.483803749084473,0.05286601185798645,582_0.55_1.63.png,0,0,-0.007605354545596299,-1.0788763280044478,1,0,,-0.5818982042805274,36.45919070887739,-1.0788763280044478,35.962212585153466,11.359888076782227
0.7,0.65<=A<0.75,0.93,0.8<=beta<1.1,0.010610771338313896,36.58899997189234,36.57838920055403,strong_cr_q4,1.6475793059506998,38.22457925598111,0.6570960879325867,13.04037094116211,0.04361157678067684,583_0.7_0.93.png,0,1,2.4336954746306674,0.010610771338313896,0,3,"lfv1,residualcalib,crplus",1.9634511799094554,38.54184038046348,2.4336954746306674,39.012084675184695,7.896556854248047
0.74,0.65<=A<0.75,1.42,1.4<=beta<1.7,0.007408557355951473,34.45695633188323,34.449547774527275,midhigh_cr_q3,0.5781781048554677,35.02768468167595,0.40404367446899414,16.726741790771484,0.04289950989186764,584_0.74_1.42.png,0,1,1.149402700614175,0.007408557355951473,0,3,"lfv1,residualcalib,crplus",0.5110406039698248,34.9605883784971,1.149402700614175,35.59895047514145,9.520439147949219
0.75,0.75<=A<0.85,1.97,beta>=1.7,0.00257105901125243,28.437781994105457,28.435210935094204,weak_cr_q1,2.4749905765412983,30.909920477019025,0.5817424654960632,34.23896789550781,0.03562620095908642,585_0.75_1.97.png,0,1,4.023351093513035,0.00257105901125243,0,3,"lfv1,residualcalib,crplus",1.4168421424996644,29.85205307759387,4.023351093513035,32.45856202860724,14.303546905517578
0.98,A>=0.95,1.59,1.4<=beta<1.7,0.0030609304572415397,26.670010871818807,26.666949941361565,weak_cr_q1,0.37284292630335614,27.038880499578866,0.6955193281173706,42.373779296875,0.026777281425893307,586_0.98_1.59.png,0,1,2.3951810305107273,0.0030609304572415397,0,3,"lfv1,residualcalib,crplus",2.3951810305107273,29.062130971872293,2.3556219248642662,29.02257186622583,22.417448043823242
0.87,0.85<=A<0.95,1.84,beta>=1.7,0.0032592317860533626,26.75370434735568,26.750445115569626,weak_cr_q1,2.0883694348313924,28.838265283554463,0.727774441242218,42.07262420654297,0.02967642992734909,587_0.87_1.84.png,0,1,3.8574042546022937,0.0032592317860533626,0,3,"lfv1,residualcalib,crplus",2.5732614739209545,29.32370658949058,3.8574042546022937,30.60784937017192,21.49481201171875
0.71,0.65<=A<0.75,0.58,beta<0.8,0.0037213391295409792,34.57326771124628,34.56954637211674,midhigh_cr_q3,2.427160646077013,36.99696801633524,0.6733473539352417,16.738576889038086,0.0349224079400301,588_0.71_0.58.png,0,1,2.9169109926278054,0.0037213391295409792,0,3,"lfv1,residualcalib,crplus",2.0675750521343375,36.63712142425108,2.9169109926278054,37.486457364744545,8.922666549682617
0.81,0.75<=A<0.85,1.82,beta>=1.7,-0.004649958111833996,36.493968005917836,36.49861796402967,strong_cr_q4,-0.2608958931983594,36.23761934905724,0.3733283579349518,12.201096534729004,0.08146460354328156,589_0.81_1.82.png,0,0,1.3968474469523429,-0.2608958931983594,1,1,residualcalib,-0.023419105569999488,36.47519885845967,1.3968474469523429,37.89546541098201,9.24685287475586
0.51,A<0.65,1.21,1.1<=beta<1.4,-0.005691351479622853,31.850263763408904,31.855955114888527,midlow_cr_q2,-0.24189292900938852,31.609747864868936,0.6620689630508423,16.88179588317871,0.01884187664836645,58_0.51_1.21.png,0,1,1.8737812882881322,-0.24189292900938852,0,2,"lfv1,residualcalib",1.8737812882881322,33.72973640317666,0.6820015937442925,32.53795670863282,7.034023761749268
0.71,0.65<=A<0.75,1.38,1.1<=beta<1.4,-0.00368556787891805,38.08104170011185,38.084727267990765,strong_cr_q4,0.711344427785356,38.7968707563472,0.6279805898666382,10.384191513061523,0.07464167475700378,590_0.71_1.38.png,0,1,1.914747696709405,-0.00368556787891805,0,2,"lfv1,residualcalib",1.2252766220848414,39.310003890075606,1.914747696709405,39.99947496470017,9.40498161315918
0.6,A<0.65,1.21,1.1<=beta<1.4,-0.005211857074954196,39.6663745668749,39.671586423949854,strong_cr_q4,0.8627345051119022,40.533961461502095,0.5803331136703491,8.469042778015137,0.0789688415825367,591_0.6_1.21.png,0,1,0.9234011959731063,-0.005211857074954196,0,3,"lfv1,residualcalib,crplus",0.9128533182405931,40.58443974219045,0.9234011959731063,40.59498761992296,7.456812858581543
0.66,0.65<=A<0.75,1.53,1.4<=beta<1.7,-0.00328005339643056,37.4461908188275,37.449470872223934,strong_cr_q4,0.8706951031509647,38.32099788250653,0.6395426392555237,11.305222511291504,0.07091344147920609,592_0.66_1.53.png,0,1,2.083312628546331,-0.00328005339643056,0,2,"lfv1,residualcalib",1.5605800411254336,39.01005091334937,2.083312628546331,39.532783500770265,9.134005546569824
0.87,0.85<=A<0.95,1.5,1.4<=beta<1.7,-0.002386769005298106,38.289536949262725,38.29192371826802,strong_cr_q4,-0.9124024865941323,37.37896855109166,0.20432062447071075,10.162906646728516,0.05853145755827427,593_0.87_1.5.png,0,0,-0.002386769005298106,-0.9124024865941323,1,0,,-0.603881717007603,37.68804200126042,-0.6570863557370288,37.634837362530995,6.982875823974609
0.67,0.65<=A<0.75,1.12,1.1<=beta<1.4,-0.004428222065669729,41.02107450537687,41.02550272744254,strong_cr_q4,0.38438358583924526,41.40944896941642,0.3292659521102905,7.360171318054199,0.05828745849430561,594_0.67_1.12.png,0,0,0.38438358583924526,-1.4572482140864906,1,1,crplus,0.13477449423515964,41.1602772216777,-1.4572482140864906,39.56825451335605,4.572763919830322
0.66,0.65<=A<0.75,0.97,0.8<=beta<1.1,-0.004796982949059725,41.86209026405872,41.86688724700778,strong_cr_q4,0.23585063662272177,42.10321194734716,0.4590385854244232,6.596561431884766,0.05973358079791069,595_0.66_0.97.png,0,0,0.6979640696959635,-1.745913242403816,1,1,lfv1,0.6979640696959635,42.564851316703745,-1.745913242403816,40.120974004603966,4.245957851409912
0.91,0.85<=A<0.95,0.52,beta<0.8,0.006331262953295891,42.47327980891156,42.46694854595827,strong_cr_q4,-1.2955758999105598,41.17102858359011,0.2567965090274811,6.082296371459961,0.06518095917999744,596_0.91_0.52.png,0,0,0.006331262953295891,-1.519539351497592,1,0,,-0.4833922228937553,41.98355632306451,-1.519539351497592,40.947409194460676,4.618756294250488
0.87,0.85<=A<0.95,0.61,beta<0.8,0.0010726442125559288,39.74170593326595,39.74063328905339,strong_cr_q4,-0.5630214265003275,39.17670584388328,0.27530694007873535,8.44338321685791,0.060323841869831085,597_0.87_0.61.png,0,0,0.056280162850562476,-0.5630214265003275,1,0,,-0.412294355792568,39.328338933260824,0.056280162850562476,39.796913451903954,6.222010612487793
0.58,A<0.65,1.14,1.1<=beta<1.4,-0.00357643054888257,38.5252728370744,38.52884926762328,strong_cr_q4,1.6841303773775778,40.214206232017546,0.5393153429031372,10.076020240783691,0.05732911825180054,598_0.58_1.14.png,0,1,2.0439643935711374,-0.00357643054888257,0,3,"lfv1,residualcalib,crplus",1.1444083240586096,39.67325759168189,2.0439643935711374,40.57281366119442,5.954506874084473
0.69,0.65<=A<0.75,1.58,1.4<=beta<1.7,-0.0036452536100668453,35.396877094519546,35.40052234812961,midhigh_cr_q3,2.2459042087369667,37.64546368475007,0.1474561095237732,14.746135711669922,0.05389382876455784,599_0.69_1.58.png,0,0,2.2459042087369667,-0.457461950267529,1,2,"residualcalib,crplus",-0.457461950267529,34.943060397862084,2.080990271805959,37.48151261993557,7.795931816101074
0.83,0.75<=A<0.85,0.85,0.8<=beta<1.1,-0.002572056858092253,29.06948034406392,29.07205240092201,midlow_cr_q2,1.1430109830380815,30.21413333264576,-0.11102448403835297,23.783695220947266,0.014924431219696999,59_0.83_0.85.png,0,0,1.1430109830380815,-0.6818466889436934,1,1,residualcalib,-0.6818466889436934,28.390205711978318,0.6873813399829558,29.759433740904967,7.626267433166504
0.89,0.85<=A<0.95,1.34,1.1<=beta<1.4,-0.002421102264904107,28.384879179405992,28.387300281670896,weak_cr_q1,2.3968824906874495,30.78270045406086,0.2197238951921463,25.762714385986328,0.021728155203163624,5_0.89_1.34.png,0,1,2.3968824906874495,-0.1982751732405461,0,1,crplus,0.13140516238699718,28.518705444057893,-0.1982751732405461,28.18902510843035,8.678750038146973
0.54,A<0.65,1.56,1.4<=beta<1.7,-0.0032408140765554094,34.3309608967948,34.334201710871355,midhigh_cr_q3,0.8343173211045638,35.16920383700147,0.5130177140235901,17.190244674682617,0.0439776536077261,600_0.54_1.56.png,0,1,1.7559430177372235,-0.0032408140765554094,0,3,"lfv1,residualcalib,crplus",1.097375151802602,35.43157686267396,1.7559430177372235,36.09014472860858,6.7630767822265625
0.58,A<0.65,1.51,1.4<=beta<1.7,-0.0016596600089684443,33.15564767893039,33.15730733893936,midhigh_cr_q3,2.889005959845136,36.04857975368623,0.6861217617988586,19.374425888061523,0.061756622046232224,601_0.58_1.51.png,0,1,4.10512023320986,-0.0016596600089684443,0,3,"lfv1,residualcalib,crplus",2.389842064258694,35.547149403198055,4.10512023320986,37.26242757214922,12.279389381408691
0.6,A<0.65,1.52,1.4<=beta<1.7,-0.0016030802678557166,33.77637384994355,33.77797693021141,midhigh_cr_q3,2.627636852387141,36.40898323515154,0.616028368473053,17.874191284179688,0.06639650836586952,602_0.6_1.52.png,0,1,3.463717426532966,-0.0016030802678557166,0,3,"lfv1,residualcalib,crplus",1.7858315991010798,35.56380852931249,3.463717426532966,37.241694356744375,11.99112319946289
0.9,0.85<=A<0.95,0.85,0.8<=beta<1.1,0.0011511640893004937,32.51890153588968,32.51775037180038,midhigh_cr_q3,0.8826305687401685,33.3997955439323,0.19289672374725342,21.262451171875,0.0607574675232172,603_0.9_0.85.png,0,1,1.3987008919523944,-0.035573631901748115,0,2,"residualcalib,crplus",-0.035573631901748115,32.482176739898634,1.3987008919523944,33.916451263752776,8.479717254638672
0.68,0.65<=A<0.75,1.26,1.1<=beta<1.4,0.0002279950619055171,33.47181523349864,33.47158723843673,midhigh_cr_q3,2.1481635907890464,35.621639810410116,0.4758531153202057,18.750017166137695,0.07176012732088566,604_0.68_1.26.png,0,1,2.1873916643703666,0.0002279950619055171,0,3,"lfv1,residualcalib,crplus",0.979108947394387,34.45069618583112,2.1873916643703666,35.6589789028071,10.23669719696045
0.78,0.75<=A<0.85,1.73,beta>=1.7,0.0016880950180748755,33.0857826022182,33.08409450720013,midhigh_cr_q3,-1.7931464950055052,31.29014071545898,0.3567812442779541,19.121143341064453,0.053355367854237556,605_0.78_1.73.png,0,0,0.24492911067151368,-1.7931464950055052,1,0,,0.24492911067151368,33.32902361787164,-0.8233642843363498,32.26073022286378,12.027836799621582
0.55,A<0.65,1.35,1.1<=beta<1.4,-0.0008828596589225413,36.61983853422828,36.6207213938872,strong_cr_q4,0.27644870239389263,36.89838526501818,0.6555297374725342,12.500078201293945,0.05178957059979439,606_0.55_1.35.png,0,0,1.5256345485628202,-1.0648109199038984,1,1,lfv1,1.5256345485628202,38.14635594245002,-1.0648109199038984,35.5559104739833,11.37568187713623
0.93,0.85<=A<0.95,1.19,1.1<=beta<1.4,0.0022410243859951606,32.74128303458231,32.739042010196314,midhigh_cr_q3,-1.310823069125302,31.428559034849034,0.33112388849258423,20.237707138061523,0.05185471847653389,607_0.93_1.19.png,0,0,0.0022410243859951606,-1.310823069125302,1,0,,-0.16721861093806467,32.57182339925825,-0.6249109722317598,32.114131037964555,15.035951614379883
0.61,A<0.65,1.18,1.1<=beta<1.4,0.005969739778180383,37.544483344044465,37.538513604266285,strong_cr_q4,-2.4303778747717715,35.107738110161144,0.33608078956604004,11.018704414367676,0.05604430288076401,608_0.61_1.18.png,0,0,0.005969739778180383,-2.4303778747717715,1,0,,-0.29624089163817047,37.242272712628115,-1.1505373905869263,36.38797621367936,8.757307052612305
0.88,0.85<=A<0.95,1.91,beta>=1.7,-0.0018738873999808447,26.875848416945022,26.877722304345003,weak_cr_q1,0.41896764562764943,27.296155878649984,0.21982313692569733,40.840232849121094,0.03470958210527897,609_0.88_1.91.png,0,1,0.951044137290701,-0.007163107505693489,0,2,"residualcalib,crplus",-0.007163107505693489,26.87055919683931,0.951044137290701,27.828766441635704,18.26930809020996
0.6,A<0.65,1.68,1.4<=beta<1.7,-0.003301216813113683,30.081954094518068,30.08525531133118,midlow_cr_q2,-0.7786823577624382,29.302954374913885,0.1865486353635788,20.90855598449707,0.018090401776134968,60_0.6_1.68.png,0,0,0.6487776424414307,-0.7786823577624382,1,1,residualcalib,-0.2815442684767966,29.803711042854385,0.6487776424414307,30.734032953772612,10.602863311767578
0.56,A<0.65,1.07,0.8<=beta<1.1,-0.0049605258910077055,32.05657343664075,32.061533962531755,midlow_cr_q2,2.5365905203803507,34.597974942629655,0.6911935210227966,22.6966495513916,0.02680918201804161,610_0.56_1.07.png,0,1,3.1060398592797114,-0.0049605258910077055,0,3,"lfv1,residualcalib,crplus",2.153179910239743,34.2147138727715,3.1060398592797114,35.167573821811466,10.164998054504395
0.69,0.65<=A<0.75,1.58,1.4<=beta<1.7,-0.003167197693890955,29.106266354362383,29.109433552056274,midlow_cr_q2,1.453072174901358,30.562599629500205,0.4236772656440735,31.778032302856445,0.029483783058822155,611_0.69_1.58.png,0,1,1.697849327343686,-0.003167197693890955,0,3,"lfv1,residualcalib,crplus",0.824275313843728,29.9337088659,1.697849327343686,30.80728287939996,13.461115837097168
0.8,0.75<=A<0.85,0.85,0.8<=beta<1.1,-0.002889193942380075,30.69978175215031,30.70267094609269,midlow_cr_q2,1.2145136137413388,31.916929877019268,0.5049472451210022,26.339773178100586,0.03027723077684641,612_0.8_0.85.png,0,1,2.3710681318840265,-0.002889193942380075,0,3,"lfv1,residualcalib,crplus",1.2844095742552888,31.98708052034798,2.3710681318840265,33.07373907797672,13.402030944824219
